count_idx,delay_ns,delay_center_ns,delay_centered_ns,delay_physical_ns,clock_offset_ns,clock_sync_path_delay_ns
51,1964,0,1964,1964,-37,2099
52,1970,0,1970,1970,-37,2099
53,1936,0,1936,1936,-37,2099
54,1964,0,1964,1964,-37,2099
55,1973,0,1973,1973,-37,2099
56,1978,0,1978,1978,-37,2099
57,1968,0,1968,1968,-37,2099
58,1975,0,1975,1975,-37,2099
59,1997,0,1997,1997,-37,2099
60,1964,0,1964,1964,-37,2099
61,1959,0,1959,1959,-37,2099
62,1964,0,1964,1964,-37,2099
63,1972,0,1972,1972,-37,2099
64,1979,0,1979,1979,-37,2099
65,1963,0,1963,1963,-37,2099
66,1964,0,1964,1964,-37,2099
67,1955,0,1955,1955,-37,2099
68,2003,0,2003,2003,-37,2099
69,1961,0,1961,1961,-37,2099
70,1967,0,1967,1967,-37,2099
71,1969,0,1969,1969,-37,2099
72,1953,0,1953,1953,-37,2099
73,1990,0,1990,1990,-37,2099
74,1963,0,1963,1963,-37,2099
75,1951,0,1951,1951,-37,2099
76,1972,0,1972,1972,-37,2099
77,1970,0,1970,1970,-37,2099
78,1951,0,1951,1951,-37,2099
79,1948,0,1948,1948,-37,2099
80,1981,0,1981,1981,-37,2099
81,1953,0,1953,1953,-37,2099
82,1957,0,1957,1957,-37,2099
83,1955,0,1955,1955,-37,2099
84,1967,0,1967,1967,-37,2099
85,1942,0,1942,1942,-37,2099
86,1987,0,1987,1987,-37,2099
87,1976,0,1976,1976,-37,2099
88,1963,0,1963,1963,-37,2099
89,1977,0,1977,1977,-37,2099
90,1999,0,1999,1999,-37,2099
91,1968,0,1968,1968,-37,2099
92,1970,0,1970,1970,-37,2099
93,1971,0,1971,1971,-37,2099
94,1993,0,1993,1993,-37,2099
95,1959,0,1959,1959,-37,2099
96,1975,0,1975,1975,-37,2099
97,1450,0,1450,1450,-37,2099
98,1071,0,1071,1071,-37,2099
99,1069,0,1069,1069,-37,2099
100,1036,0,1036,1036,-37,2099
101,1186,0,1186,1186,-37,2099
102,4477,0,4477,4477,-37,2099
103,1833,0,1833,1833,-37,2099
104,1273,0,1273,1273,-37,2099
105,1576,0,1576,1576,-37,2099
106,1157,0,1157,1157,-37,2099
107,1975,0,1975,1975,-37,2099
108,1453,0,1453,1453,-37,2099
109,1184,0,1184,1184,-37,2099
110,1161,0,1161,1161,-37,2099
111,1403,0,1403,1403,-37,2099
112,1179,0,1179,1179,-37,2099
113,1047,0,1047,1047,-37,2099
114,2009,0,2009,2009,-37,2099
115,1956,0,1956,1956,-37,2099
116,1346,0,1346,1346,-37,2099
117,1135,0,1135,1135,-37,2099
118,1051,0,1051,1051,-37,2099
119,1056,0,1056,1056,-37,2099
120,1972,0,1972,1972,-37,2099
121,1450,0,1450,1450,-37,2099
122,1145,0,1145,1145,-37,2099
123,1033,0,1033,1033,-37,2099
124,1161,0,1161,1161,-37,2099
125,1218,0,1218,1218,-37,2099
126,1076,0,1076,1076,-37,2099
127,1375,0,1375,1375,-37,2099
128,1046,0,1046,1046,-37,2099
129,1087,0,1087,1087,-37,2099
130,1127,0,1127,1127,-37,2099
131,1071,0,1071,1071,-37,2099
132,1051,0,1051,1051,-37,2099
133,1079,0,1079,1079,-37,2099
134,1198,0,1198,1198,-37,2099
135,1072,0,1072,1072,-37,2099
136,1103,0,1103,1103,-37,2099
137,1080,0,1080,1080,-37,2099
138,1972,0,1972,1972,-37,2099
139,1516,0,1516,1516,-37,2099
140,1128,0,1128,1128,-37,2099
141,1047,0,1047,1047,-37,2099
142,1053,0,1053,1053,-37,2099
143,2001,0,2001,2001,-37,2099
144,1663,0,1663,1663,-37,2099
145,1401,0,1401,1401,-37,2099
146,1959,0,1959,1959,-37,2099
147,1971,0,1971,1971,-37,2099
148,2042,0,2042,2042,-37,2099
149,1967,0,1967,1967,-37,2099
150,1978,0,1978,1978,-37,2099
151,1952,0,1952,1952,-37,2099
152,1983,0,1983,1983,-37,2099
153,1962,0,1962,1962,-37,2099
154,1108,0,1108,1108,-37,2099
155,1248,0,1248,1248,-37,2099
156,1059,0,1059,1059,-37,2099
157,1060,0,1060,1060,-37,2099
158,1971,0,1971,1971,-37,2099
159,1488,0,1488,1488,-37,2099
160,1956,0,1956,1956,-37,2099
161,1953,0,1953,1953,-37,2099
162,1961,0,1961,1961,-37,2099
163,2032,0,2032,2032,-37,2099
164,1954,0,1954,1954,-37,2099
165,1944,0,1944,1944,-37,2099
166,1951,0,1951,1951,-37,2099
167,1964,0,1964,1964,-37,2099
168,1523,0,1523,1523,-37,2099
169,1036,0,1036,1036,-37,2099
170,1046,0,1046,1046,-37,2099
171,1254,0,1254,1254,-37,2099
172,1101,0,1101,1101,-37,2099
173,1081,0,1081,1081,-37,2099
174,1071,0,1071,1071,-37,2099
175,1079,0,1079,1079,-37,2099
176,1958,0,1958,1958,-37,2099
177,1264,0,1264,1264,-37,2099
178,1716,0,1716,1716,-37,2099
179,1951,0,1951,1951,-37,2099
180,1199,0,1199,1199,-37,2099
181,1251,0,1251,1251,-37,2099
182,1045,0,1045,1045,-37,2099
183,1203,0,1203,1203,-37,2099
184,1048,0,1048,1048,-37,2099
185,1049,0,1049,1049,-37,2099
186,1073,0,1073,1073,-37,2099
187,1381,0,1381,1381,-37,2099
188,1968,0,1968,1968,-37,2099
189,1204,0,1204,1204,-37,2099
190,1619,0,1619,1619,-37,2099
191,1224,0,1224,1224,-37,2099
192,1055,0,1055,1055,-37,2099
193,1140,0,1140,1140,-37,2099
194,1966,0,1966,1966,-37,2099
195,1570,0,1570,1570,-37,2099
196,1309,0,1309,1309,-37,2099
197,1965,0,1965,1965,-37,2099
198,1598,0,1598,1598,-37,2099
199,1494,0,1494,1494,-37,2099
200,1070,0,1070,1070,-37,2099
201,1074,0,1074,1074,-37,2099
202,1967,0,1967,1967,-37,2099
203,1556,0,1556,1556,-37,2099
204,1280,0,1280,1280,-37,2099
205,1967,0,1967,1967,-37,2099
206,1963,0,1963,1963,-37,2099
